rxn,Yield
ClC1=C(C)C=CC=C1C.COP<-[Pd]C1=[N+](C2=C(C(C)C)C=CC=C2C(C)C)C=CN1C1=C(C(C)C)C=CC=C1C(C)C(OC)(OC).CCO>>COP(OC)(OC)<-[Pd](Cl)(c1c(C)cccc1C)c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C.CCO|OB(O)C1=CC=CC=C1.COP(OC)(OC)<-[Pd](Cl)(c1c(C)cccc1C)c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C.[Na+].[OH-].CCO>>COP(OC)(OC)<-[Pd](Cl)(c1c(C)cccc1C)c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C.[Na+].[Cl-].OB(O)O.CCO|COP(OC)(OC)<-[Pd](Cl)(c1c(C)cccc1C)c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C.CCO>>CC1=CC=CC(C)=C1C2=CC=CC=C2.CCO,67
ClC1=CC=C(OC)C=C1.CC(C)C1=CC=CC(C(C)C)=C1N1CC[N+](C2=C(C(C)C)C=CC=C2C(C)C)=C1[Pd]<-[N+]1=CC=CN1.CCO>>COc1ccc([Pd](Cl)(C2=[N+](c3c(C(C)C)cccc3C(C)C)CCN2c2c(C(C)C)cccc2C(C)C)<-[n+]2ccc[nH]2)cc1.CCO|OB(O)C1=CC=C(C(F)(F)F)C=C1.COc1ccc([Pd](Cl)(C2=[N+](c3c(C(C)C)cccc3C(C)C)CCN2c2c(C(C)C)cccc2C(C)C)<-[n+]2ccc[nH]2)cc1.[Na+].[OH-].CCO>>COc1ccc([Pd](C2=[N+](c3c(C(C)C)cccc3C(C)C)CCN2c2c(C(C)C)cccc2C(C)C)(c2ccc(C(F)(F)F)cc2)<-[n+]2ccc[nH]2)cc1.[Na+].[Cl-].OB(O)O.CCO|COc1ccc([Pd](C2=[N+](c3c(C(C)C)cccc3C(C)C)CCN2c2c(C(C)C)cccc2C(C)C)(c2ccc(C(F)(F)F)cc2)<-[n+]2ccc[nH]2)cc1.CCO>>COC1=CC=C(C2=CC=C(C(F)(F)F)C=C2)C=C1.CCO,97
BrC1=CSC=C1.CC(C)C1=CC=CC(C(C)C)=C1N1C2=C(C3=C4C(=CC=C3)C=CC=C42)[N+](C2=C(C(C)C)C=CC=C2C(C)C)=C1[Pd]<-[N+]1=CC=CC(Cl)=C1.C1COCCO1>>CC(C)c1cccc(C(C)C)c1-n1c2c([n+](-c3c(C(C)C)cccc3C(C)C)c1[Pd](Br)(c1ccsc1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.C1COCCO1|OB(O)C1=C(C)C=C(OC)C=C1C.CC(C)c1cccc(C(C)C)c1-n1c2c([n+](-c3c(C(C)C)cccc3C(C)C)c1[Pd](Br)(c1ccsc1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)[O-].[K+].C1COCCO1>>COc1cc(C)c([Pd](c2ccsc2)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(C)c1.[K+].[Br-].CC(C)(C)OB(O)O.C1COCCO1|COc1cc(C)c([Pd](c2ccsc2)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(C)c1.C1COCCO1>>CC1=C(C2=CSC=C2)C(C)=CC(OC)=C1.C1COCCO1,99
ClC1=CC=CC=C1C.CC(C)c1cccc(C(C)C)c1N1C=C[N+](c2c(C(C)C)cccc2C(C)C)=C1[Pd]<-[N+](C)(C)CC1=CC=CC=C1.CCO>>Cc1ccccc1[Pd](Cl)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[N+](C)(C)Cc1ccccc1.CCO|OB(O)C1=CC=CC=C1.Cc1ccccc1[Pd](Cl)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[N+](C)(C)Cc1ccccc1.O=P([O-])([O-])[O-].[K+].[K+].[K+].CCO>>Cc1ccccc1[Pd](c1ccccc1)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[N+](C)(C)Cc1ccccc1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].CCO|Cc1ccccc1[Pd](c1ccccc1)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[N+](C)(C)Cc1ccccc1.CCO>>CC1=CC=CC=C1C2=CC=CC=C2.CCO,96
ClC1=C(C)C=CC=C1C.C1=CC=C(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=C(N3C=C[N+](C4=CC=C(C(C5=CC=CC=C5)(C5=CC=CC=C5)C5=CC=CC=C5)C=C4)=C3[Pd]<-[N+]3=CN(C(C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)C=C3)C=C2)C=C1.O>>Cc1cccc(C)c1[Pd](Cl)(c1n(-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc[n+]1-c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1.O|OB(O)C1=CC=CC=C1.Cc1cccc(C)c1[Pd](Cl)(c1n(-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc[n+]1-c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1.O=P([O-])([O-])[O-].[K+].[K+].[K+].O>>Cc1cccc(C)c1[Pd](c1ccccc1)(c1n(-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc[n+]1-c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].O|Cc1cccc(C)c1[Pd](c1ccccc1)(c1n(-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc[n+]1-c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1.O>>CC1=CC=CC(C)=C1C2=CC=CC=C2.O,95
ClC1=CC=C2C(C=CC=C2)=N1.COC1=CC=C(C2=C(C3=CC=C(OC)C=C3)[N+](c3c(C(C)C)cccc3C(C)C)=C([Pd]<-[N+]3=CC(Cl)=CC=C3)N2c2c(C(C)C)cccc2C(C)C)C=C1.C1CCOC1>>COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](Cl)(c3ccc4ccccc4n3)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.C1CCOC1|OB(C1=CC=CC=C1)O.COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](Cl)(c3ccc4ccccc4n3)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.O=P([O-])([O-])[O-].[K+].[K+].[K+].C1CCOC1>>COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](c3ccccc3)(c3ccc4ccccc4n3)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].C1CCOC1|COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](c3ccccc3)(c3ccc4ccccc4n3)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.C1CCOC1>>C12=NC(C3=CC=CC=C3)=CC=C1C=CC=C2.C1CCOC1,96
ClC1=CC=C(OC)C=C1.CCN1C=C[N+](->[Pd]C2=[N+](C3=C(C(C)C)C=CC=C3C(C)C)C=CN2C2=C(C(C)C)C=CC=C2C(C)C)=C1.O>>CCn1cc[n+](->[Pd](Cl)(c2ccc(OC)cc2)c2n(-c3c(C(C)C)cccc3C(C)C)cc[n+]2-c2c(C(C)C)cccc2C(C)C)c1.O|OB(O)C1=CC=CC=C1.CCn1cc[n+](->[Pd](Cl)(c2ccc(OC)cc2)c2n(-c3c(C(C)C)cccc3C(C)C)cc[n+]2-c2c(C(C)C)cccc2C(C)C)c1.O=P([O-])([O-])[O-].[K+].[K+].[K+].O>>CCn1cc[n+](->[Pd](c2ccccc2)(c2ccc(OC)cc2)c2n(-c3c(C(C)C)cccc3C(C)C)cc[n+]2-c2c(C(C)C)cccc2C(C)C)c1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].O|CCn1cc[n+](->[Pd](c2ccccc2)(c2ccc(OC)cc2)c2n(-c3c(C(C)C)cccc3C(C)C)cc[n+]2-c2c(C(C)C)cccc2C(C)C)c1.O>>COC(C=C1)=CC=C1C2=CC=CC=C2.O,84
ClC1=CC=CC=C1.ClC1=C[N+](->[Pd]C2=[N+](C3=CC=C(C(C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)C=C3)C=CN2C2=CC=C(C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)=CC=C1.CC(C)O>>Clc1ccc[n+](->[Pd](Cl)(c2ccccc2)c2n(-c3ccc(C(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)cc[n+]2-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)c1.CC(C)O|OB(O)C1=CC=C(OC)C=C1.Clc1ccc[n+](->[Pd](Cl)(c2ccccc2)c2n(-c3ccc(C(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)cc[n+]2-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)c1.O=P([O-])([O-])[O-].[K+].[K+].[K+].CC(C)O>>COc1ccc([Pd](c2ccccc2)(c2n(-c3ccc(C(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)cc[n+]2-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)<-[n+]2cccc(Cl)c2)cc1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].CC(C)O|COc1ccc([Pd](c2ccccc2)(c2n(-c3ccc(C(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)cc[n+]2-c2ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)<-[n+]2cccc(Cl)c2)cc1.CC(C)O>>COC(C=C1)=CC=C1C2=CC=CC=C2.CC(C)O,95
ClC1=CC=CC=N1.CCC(CC)C1=CC=CC(C(CC)CC)=C1N1C2=C(C3=C4C(=CC=C3)C=CC=C42)[N+](C2=C(C(CC)CC)C=CC=C2C(CC)CC)=C1[Pd]<-[N+]1=CC=CC(Cl)=C1.CC(C)(C)O>>CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](Cl)(c1ccccn1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)O|OB(O)C1=C(C)C=CC=C1C.CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](Cl)(c1ccccn1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)[O-].[K+].CC(C)(C)O>>CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](c1ccccn1)(c1c(C)cccc1C)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].CC(C)(C)O|CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](c1ccccn1)(c1c(C)cccc1C)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)O>>CC1=CC=CC(C)=C1C2=CC=CC=N2.CC(C)(C)O,98
ClC1=CC=C(OC)C=C1.CC1=CC=CC(C)=C1N1C=C[N+](C2=C(C)C=CC=C2C)=C1[Pd]<-[N+]1=CN(C)C=C1.O>>COc1ccc([Pd](Cl)(c2n(-c3c(C)cccc3C)cc[n+]2-c2c(C)cccc2C)<-[n+]2ccn(C)c2)cc1.O|OB(O)C1=CC=CC=C1.COc1ccc([Pd](Cl)(c2n(-c3c(C)cccc3C)cc[n+]2-c2c(C)cccc2C)<-[n+]2ccn(C)c2)cc1.O=P([O-])([O-])[O-].[K+].[K+].[K+].O>>COc1ccc([Pd](c2ccccc2)(c2n(-c3c(C)cccc3C)cc[n+]2-c2c(C)cccc2C)<-[n+]2ccn(C)c2)cc1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].O|COc1ccc([Pd](c2ccccc2)(c2n(-c3c(C)cccc3C)cc[n+]2-c2c(C)cccc2C)<-[n+]2ccn(C)c2)cc1.O>>COC(C=C1)=CC=C1C2=CC=CC=C2.O,50
BrC1=C(OC)C=C(OC)C=C1OC.CC(C)C1=CC=CC(C(C)C)=C1N1C2=C(C3=C4C(=CC=C3)C=CC=C42)[N+](C2=C(C(C)C)C=CC=C2C(C)C)=C1[Pd]<-[N+]1=CC=CC(Cl)=C1.C1COCCO1>>COc1cc(OC)c([Pd](Br)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(OC)c1.C1COCCO1|OB(O)C1=C(C)C=C(OC)C=C1C.COc1cc(OC)c([Pd](Br)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(OC)c1.CC(C)(C)[O-].[K+].C1COCCO1>>COc1cc(C)c([Pd](c2c(OC)cc(OC)cc2OC)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(C)c1.[K+].[Br-].CC(C)(C)OB(O)O.C1COCCO1|COc1cc(C)c([Pd](c2c(OC)cc(OC)cc2OC)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(C)c1.C1COCCO1>>CC1=C(C2=C(OC)C=C(OC)C=C2OC)C(C)=CC(OC)=C1.C1COCCO1,99
ClC1=CC=CN=C1.CCC(CC)C1=CC=CC(C(CC)CC)=C1N1C2=C(C3=C4C(=CC=C3)C=CC=C42)[N+](C2=C(C(CC)CC)C=CC=C2C(CC)CC)=C1[Pd]<-[N+]1=CC=CC(Cl)=C1.CC(C)(C)O>>CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](Cl)(c1cccnc1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)O|OB(O)C1=C(C)C=CC=C1C.CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](Cl)(c1cccnc1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)[O-].[K+].CC(C)(C)O>>CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](c1cccnc1)(c1c(C)cccc1C)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.[K+].[Cl-].CC(C)(C)OB(O)O.CC(C)(C)O|CCC(CC)c1cccc(C(CC)CC)c1-n1c2c([n+](-c3c(C(CC)CC)cccc3C(CC)CC)c1[Pd](c1cccnc1)(c1c(C)cccc1C)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)O>>CC1=CC=CC(C)=C1C2=CC=CN=C2.CC(C)(C)O,97
ClC1=C(C)C=C(C2=CC=CC=C2)C=C1C.CC1=[N+](->[Pd]C2=[N+](C3=C(C(C)C)C=CC=C3C(C)C)C=CN2C2=C(C(C)C)C=CC=C2C(C)C)C=CN1C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.CC(C)O>>Cc1cc(-c2ccccc2)cc(C)c1[Pd](Cl)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1C.CC(C)O|OB(O)C1=C(C)C=CC=C1.Cc1cc(-c2ccccc2)cc(C)c1[Pd](Cl)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1C.O=P([O-])([O-])[O-].[K+].[K+].[K+].CC(C)O>>Cc1ccccc1[Pd](c1c(C)cc(-c2ccccc2)cc1C)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1C.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].CC(C)O|Cc1ccccc1[Pd](c1c(C)cc(-c2ccccc2)cc1C)(c1n(-c2c(C(C)C)cccc2C(C)C)cc[n+]1-c1c(C(C)C)cccc1C(C)C)<-[n+]1ccn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1C.CC(C)O>>CC1=C(C2=CC=CC=C2C)C(C)=CC(C3=CC=CC=C3)=C1.CC(C)O,40
ClC1=C(C)C=C(C2=CC=C(C)C=C2)C=C1C.CC(C)C1=CC=CC(C(C)C)=C1N1C=C[N+](C2=C(C(C)C)C=CC=C2C(C)C)=C1[Pd]<-[N+]1=CN(C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)O>>Cc1ccc(-c2cc(C)c([Pd](Cl)(c3n(-c4c(C(C)C)cccc4C(C)C)cc[n+]3-c3c(C(C)C)cccc3C(C)C)<-[n+]3ccn(C(c4ccccc4)(c4ccccc4)c4ccccc4)c3)c(C)c2)cc1.CC(C)O|OB(O)C1=C(C)C=CC=C1.Cc1ccc(-c2cc(C)c([Pd](Cl)(c3n(-c4c(C(C)C)cccc4C(C)C)cc[n+]3-c3c(C(C)C)cccc3C(C)C)<-[n+]3ccn(C(c4ccccc4)(c4ccccc4)c4ccccc4)c3)c(C)c2)cc1.O=P([O-])([O-])[O-].[K+].[K+].[K+].CC(C)O>>Cc1ccc(-c2cc(C)c([Pd](c3ccccc3C)(c3n(-c4c(C(C)C)cccc4C(C)C)cc[n+]3-c3c(C(C)C)cccc3C(C)C)<-[n+]3ccn(C(c4ccccc4)(c4ccccc4)c4ccccc4)c3)c(C)c2)cc1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].CC(C)O|Cc1ccc(-c2cc(C)c([Pd](c3ccccc3C)(c3n(-c4c(C(C)C)cccc4C(C)C)cc[n+]3-c3c(C(C)C)cccc3C(C)C)<-[n+]3ccn(C(c4ccccc4)(c4ccccc4)c4ccccc4)c3)c(C)c2)cc1.CC(C)O>>CC1=CC=C(C2=CC(C)=C(C3=CC=CC=C3C)C(C)=C2)C=C1.CC(C)O,40
BrC1=C2C(C=CC(OC)=C2)=CC=C1.CC(C)C1=CC=CC(C(C)C)=C1N1C2=C(C3=C4C(=CC=C3)C=CC=C42)[N+](C2=C(C(C)C)C=CC=C2C(C)C)=C1[Pd]<-[N+]1=CC=CC(Cl)=C1.CC(C)(C)O>>COc1ccc2cccc([Pd](Br)(c3n(-c4c(C(C)C)cccc4C(C)C)c4c([n+]3-c3c(C(C)C)cccc3C(C)C)-c3cccc5cccc-4c35)<-[n+]3cccc(Cl)c3)c2c1.CC(C)(C)O|OB(O)C1=CC=CC=C1C2=CC=CC=C2.COc1ccc2cccc([Pd](Br)(c3n(-c4c(C(C)C)cccc4C(C)C)c4c([n+]3-c3c(C(C)C)cccc3C(C)C)-c3cccc5cccc-4c35)<-[n+]3cccc(Cl)c3)c2c1.O=C([O-])[O-].[Cs+].[Cs+].CC(C)(C)O>>COc1ccc2cccc([Pd](c3ccccc3-c3ccccc3)(c3n(-c4c(C(C)C)cccc4C(C)C)c4c([n+]3-c3c(C(C)C)cccc3C(C)C)-c3cccc5cccc-4c35)<-[n+]3cccc(Cl)c3)c2c1.[Cs+].[Br-].O=C(OB(O)O)[O-].[Cs+].CC(C)(C)O|COc1ccc2cccc([Pd](c3ccccc3-c3ccccc3)(c3n(-c4c(C(C)C)cccc4C(C)C)c4c([n+]3-c3c(C(C)C)cccc3C(C)C)-c3cccc5cccc-4c35)<-[n+]3cccc(Cl)c3)c2c1.CC(C)(C)O>>COC1=C(C2=CC=CC=C2C3=CC=CC=C3)C4=C(C=CC=C4)C=C1.CC(C)(C)O,87
ClC1=NC=CC=C1.CC1=CC(C(C2=CC=CC=C2)C2=CC=CC=C2)=CC(C(C2=CC=CC=C2)C2=CC=CC=C2)=C1N1C2=C(C3=C4C(=CC=C3)C=CC=C42)[N+](C2=C(C)C=C(C(C3=CC=CC=C3)C3=CC=CC=C3)C=C2C(C2=CC=CC=C2)C2=CC=CC=C2)=C1[Pd]<-[N+]1=CC=CC(Cl)=C1.CCO>>Cc1cc(C(c2ccccc2)c2ccccc2)cc(C(c2ccccc2)c2ccccc2)c1-n1c2c([n+](-c3c(C)cc(C(c4ccccc4)c4ccccc4)cc3C(c3ccccc3)c3ccccc3)c1[Pd](Cl)(c1ccccn1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CCO|OB(O)C1=CC2=C(C=CC=C2)S1.Cc1cc(C(c2ccccc2)c2ccccc2)cc(C(c2ccccc2)c2ccccc2)c1-n1c2c([n+](-c3c(C)cc(C(c4ccccc4)c4ccccc4)cc3C(c3ccccc3)c3ccccc3)c1[Pd](Cl)(c1ccccn1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.O=C([O-])[O-].[K+].[K+].CCO>>Cc1cc(C(c2ccccc2)c2ccccc2)cc(C(c2ccccc2)c2ccccc2)c1-n1c2c([n+](-c3c(C)cc(C(c4ccccc4)c4ccccc4)cc3C(c3ccccc3)c3ccccc3)c1[Pd](c1ccccn1)(c1cc3ccccc3s1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.[K+].[Cl-].O=C(OB(O)O)[O-].[K+].CCO|Cc1cc(C(c2ccccc2)c2ccccc2)cc(C(c2ccccc2)c2ccccc2)c1-n1c2c([n+](-c3c(C)cc(C(c4ccccc4)c4ccccc4)cc3C(c3ccccc3)c3ccccc3)c1[Pd](c1ccccn1)(c1cc3ccccc3s1)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CCO>>C1(C2=CC3=C(C=CC=C3)S2)=CC=CC=N1.CCO,98
BrC1=C2C(C=CC=C2)=C3C(C=CC=C3)=C1.CC(C)C1=CC=CC(C(C)C)=C1N1C2=C(C3=C4C(=CC=C3)C=CC=C42)[N+](C2=C(C(C)C)C=CC=C2C(C)C)=C1[Pd]<-[N+]1=CC=CC(Cl)=C1.C1COCCO1>>CC(C)c1cccc(C(C)C)c1-n1c2c([n+](-c3c(C(C)C)cccc3C(C)C)c1[Pd](Br)(c1cc3ccccc3c3ccccc13)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.C1COCCO1|OB(O)C1=C(C)C=C(OC)C=C1C.CC(C)c1cccc(C(C)C)c1-n1c2c([n+](-c3c(C(C)C)cccc3C(C)C)c1[Pd](Br)(c1cc3ccccc3c3ccccc13)<-[n+]1cccc(Cl)c1)-c1cccc3cccc-2c13.CC(C)(C)[O-].[K+].C1COCCO1>>COc1cc(C)c([Pd](c2cc3ccccc3c3ccccc23)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(C)c1.[Cs+].[Br-].O=C(OB(O)O)[O-].[Cs+].C1COCCO1|COc1cc(C)c([Pd](c2cc3ccccc3c3ccccc23)(c2n(-c3c(C(C)C)cccc3C(C)C)c3c([n+]2-c2c(C(C)C)cccc2C(C)C)-c2cccc4cccc-3c24)<-[n+]2cccc(Cl)c2)c(C)c1.C1COCCO1>>CC1=C(C2=CC(C=CC=C3)=C3C4=C2C=CC=C4)C(C)=CC(OC)=C1.C1COCCO1,99
ClC1=C(C)C=CC=N1.COC1=CC=C(C2=C(C3=CC=C(OC)C=C3)[N+](c3c(C(C)C)cccc3C(C)C)=C([Pd]<-[N+]3=CC(Cl)=CC=C3)N2c2c(C(C)C)cccc2C(C)C)C=C1.C1CCOC1>>COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](Cl)(c3ncccc3C)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.C1CCOC1|OB(O)C1=CC=CO1.COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](Cl)(c3ncccc3C)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.O=P([O-])([O-])[O-].[K+].[K+].[K+].C1CCOC1>>COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](c3ccco3)(c3ncccc3C)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.[K+].[Cl-].[O-]P([O-])(OB(O)O)=O.[K+].[K+].C1CCOC1|COc1ccc(-c2c(-c3ccc(OC)cc3)[n+](-c3c(C(C)C)cccc3C(C)C)c([Pd](c3ccco3)(c3ncccc3C)<-[n+]3cccc(Cl)c3)n2-c2c(C(C)C)cccc2C(C)C)cc1.C1CCOC1>>CC1=C(C2=CC=CO2)N=CC=C1.C1CCOC1,87
